SNAME,CNAME,ACT_DATE,DEACT_DATE,TRACK_SIGN,TOT_HIST,TOT_FRESH,TOT_SIGHT,VEG_CAT,TRANSID,SECTION,TRANSNAME,SITE,LAT_MID,LONG_MID
Canis latrans,Coyote,10/31/2005,5/31/2013,Scat,4,0,4,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,2,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092975,117.224225
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Browse,0,1,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,2,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092975,117.224225
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Den/Bed Site,1,0,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,2,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092975,117.224225
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Scat,35,27,62,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,2,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092975,117.224225
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Tracks,27,3,30,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,2,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092975,117.224225
Procyon lotor,Raccoon,10/31/2005,5/31/2013,Scat,0,2,2,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,2,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092975,117.224225
Neotoma lepida,Woodrat/Packrat,10/31/2005,5/31/2013,Den/Bed Site,0,1,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,2,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092975,117.224225
Canis latrans,Coyote,10/31/2005,5/31/2013,Scat,4,2,6,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,3,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09293,117.224435
Urocyon cinereoargenteus,Gray Fox,10/31/2005,5/31/2013,Scat,1,0,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,3,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09293,117.224435
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Browse,0,1,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,3,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09293,117.224435
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Scat,2,4,6,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,3,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09293,117.224435
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Tracks,0,3,3,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,3,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09293,117.224435
Canis latrans,Coyote,10/31/2005,5/31/2013,Scat,3,1,4,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,4,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092995,117.224475
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Scat,1,0,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,4,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092995,117.224475
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Tracks,7,1,8,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,4,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092995,117.224475
Procyon lotor,Raccoon,10/31/2005,5/31/2013,Tracks,1,0,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",56,4,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092995,117.224475
Procyon lotor,Raccoon,10/31/2005,5/31/2013,Tracks,1,2,3,Scrub and Chaparral,56,6,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09259,117.225195
Neotoma lepida,Woodrat/Packrat,10/31/2005,5/31/2013,Tracks,0,1,1,Scrub and Chaparral,56,6,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09259,117.225195
Canis latrans,Coyote,10/31/2005,5/31/2013,Scat,6,0,6,Scrub and Chaparral,56,7,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.0923,117.225445
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Tracks,2,0,2,Scrub and Chaparral,56,7,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.0923,117.225445
Neotoma lepida,Woodrat/Packrat,10/31/2005,5/31/2013,Den/Bed Site,0,2,2,Scrub and Chaparral,56,7,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.0923,117.225445
Canis latrans,Coyote,10/31/2005,5/31/2013,Scat,2,0,2,Scrub and Chaparral,56,8,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09218,117.22573
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Scat,24,7,31,Scrub and Chaparral,56,8,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09218,117.22573
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Tracks,4,0,4,Scrub and Chaparral,56,8,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09218,117.22573
Geococcyx californianus,Roadrunner,10/31/2005,5/31/2013,Tracks,1,0,1,Scrub and Chaparral,56,8,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09218,117.22573
Neotoma lepida,Woodrat/Packrat,10/31/2005,5/31/2013,Den/Bed Site,0,5,5,Scrub and Chaparral,56,8,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.09218,117.22573
Canis latrans,Coyote,10/31/2005,5/31/2013,Scat,19,0,19,Scrub and Chaparral,56,9,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092375,117.225765
Urocyon cinereoargenteus,Gray Fox,10/31/2005,5/31/2013,Scat,0,3,3,Scrub and Chaparral,56,9,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092375,117.225765
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Scat,0,1,1,Scrub and Chaparral,56,9,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092375,117.225765
Odocoileus hemionus,Mule Deer,10/31/2005,5/31/2013,Tracks,1,1,2,Scrub and Chaparral,56,9,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092375,117.225765
Procyon lotor,Raccoon,10/31/2005,5/31/2013,Scat,5,0,5,Scrub and Chaparral,56,9,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092375,117.225765
Neotoma lepida,Woodrat/Packrat,10/31/2005,5/31/2013,Den/Bed Site,0,13,13,Scrub and Chaparral,56,9,CNLM Rancho Santa Fe Road Tunnel,Rancho La Costa Habitat Conservation Area,33.092375,117.225765
Canis latrans,Coyote,5/21/2006,5/31/2013,Scat,0,1,1,Riparian and Bottomland Habitat,57,1,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0149,117.01
Canis latrans,Coyote,5/21/2006,5/31/2013,Tracks,0,4,4,Riparian and Bottomland Habitat,57,1,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0149,117.01
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Browse,1,0,1,Riparian and Bottomland Habitat,57,1,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0149,117.01
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Tracks,0,2,2,Riparian and Bottomland Habitat,57,1,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0149,117.01
Procyon lotor,Raccoon,5/21/2006,5/31/2013,Tracks,0,1,1,Riparian and Bottomland Habitat,57,1,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0149,117.01
Canis latrans,Coyote,5/21/2006,5/31/2013,Scat,0,2,2,Riparian and Bottomland Habitat,57,2,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0145,117.01
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Browse,7,2,9,Riparian and Bottomland Habitat,57,2,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0145,117.01
Lynx rufus,Bobcat,5/21/2006,5/31/2013,Scat,3,5,8,Scrub and Chaparral,57,3,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.014301,117.011
Canis latrans,Coyote,5/21/2006,5/31/2013,Scat,4,8,12,Scrub and Chaparral,57,3,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.014301,117.011
Canis latrans,Coyote,5/21/2006,5/31/2013,Tracks,1,6,7,Scrub and Chaparral,57,3,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.014301,117.011
Urocyon cinereoargenteus,Gray Fox,5/21/2006,5/31/2013,Scat,4,8,12,Scrub and Chaparral,57,3,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.014301,117.011
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Browse,12,7,19,Scrub and Chaparral,57,3,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.014301,117.011
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Tracks,13,39,52,Scrub and Chaparral,57,3,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.014301,117.011
Procyon lotor,Raccoon,5/21/2006,5/31/2013,Scat,0,4,4,Scrub and Chaparral,57,3,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.014301,117.011
Procyon lotor,Raccoon,5/21/2006,5/31/2013,Tracks,0,1,1,Scrub and Chaparral,57,3,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.014301,117.011
Neotoma lepida,Woodrat/Packrat,5/21/2006,5/31/2013,Den/Bed Site,0,1,1,Scrub and Chaparral,57,3,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.014301,117.011
Lynx rufus,Bobcat,5/21/2006,5/31/2013,Scat,7,9,16,Scrub and Chaparral,57,4,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0144,117.014
Puma concolor,Cougar,5/21/2006,5/31/2013,Scat,0,1,1,Scrub and Chaparral,57,4,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0144,117.014
Canis latrans,Coyote,5/21/2006,5/31/2013,Scat,5,12,17,Scrub and Chaparral,57,4,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0144,117.014
Canis latrans,Coyote,5/21/2006,5/31/2013,Tracks,0,3,3,Scrub and Chaparral,57,4,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0144,117.014
Urocyon cinereoargenteus,Gray Fox,5/21/2006,5/31/2013,Scat,3,5,8,Scrub and Chaparral,57,4,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0144,117.014
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Browse,10,17,27,Scrub and Chaparral,57,4,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0144,117.014
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Scat,0,1,1,Scrub and Chaparral,57,4,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0144,117.014
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Tracks,5,28,33,Scrub and Chaparral,57,4,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0144,117.014
Procyon lotor,Raccoon,5/21/2006,5/31/2013,Scat,0,4,4,Scrub and Chaparral,57,4,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0144,117.014
Neotoma lepida,Woodrat/Packrat,5/21/2006,5/31/2013,Den/Bed Site,0,1,1,Scrub and Chaparral,57,4,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.0144,117.014
Lynx rufus,Bobcat,5/21/2006,5/31/2013,Scat,1,4,5,Scrub and Chaparral,57,5,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015099,117.017
Canis latrans,Coyote,5/21/2006,5/31/2013,Scat,1,4,5,Scrub and Chaparral,57,5,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015099,117.017
Canis latrans,Coyote,5/21/2006,5/31/2013,Tracks,0,2,2,Scrub and Chaparral,57,5,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015099,117.017
Urocyon cinereoargenteus,Gray Fox,5/21/2006,5/31/2013,Scat,0,6,6,Scrub and Chaparral,57,5,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015099,117.017
Urocyon cinereoargenteus,Gray Fox,5/21/2006,5/31/2013,Tracks,0,1,1,Scrub and Chaparral,57,5,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015099,117.017
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Browse,0,6,6,Scrub and Chaparral,57,5,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015099,117.017
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Tracks,0,16,16,Scrub and Chaparral,57,5,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015099,117.017
Procyon lotor,Raccoon,5/21/2006,5/31/2013,Scat,0,3,3,Scrub and Chaparral,57,5,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015099,117.017
Lynx rufus,Bobcat,5/21/2006,5/31/2013,Scat,7,8,15,Scrub and Chaparral,57,6,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015202,117.021
Canis latrans,Coyote,5/21/2006,5/31/2013,Scat,7,5,12,Scrub and Chaparral,57,6,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015202,117.021
Urocyon cinereoargenteus,Gray Fox,5/21/2006,5/31/2013,Scat,9,4,13,Scrub and Chaparral,57,6,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015202,117.021
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Browse,1,1,2,Scrub and Chaparral,57,6,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015202,117.021
Odocoileus hemionus,Mule Deer,5/21/2006,5/31/2013,Tracks,13,14,27,Scrub and Chaparral,57,6,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015202,117.021
Procyon lotor,Raccoon,5/21/2006,5/31/2013,Scat,0,2,2,Scrub and Chaparral,57,6,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015202,117.021
Procyon lotor,Raccoon,5/21/2006,5/31/2013,Tracks,0,1,1,Scrub and Chaparral,57,6,Blue Sky Preserve Water Pipeline Road,Blue Skies Ecological Reserve,33.015202,117.021
Lynx rufus,Bobcat,6/9/2006,5/31/2013,Scat,4,1,5,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,1,Cagney Grasslands,Ramona Grassland,33.03292,116.93387
Canis latrans,Coyote,6/9/2006,5/31/2013,Scat,8,1,9,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,1,Cagney Grasslands,Ramona Grassland,33.03292,116.93387
Canis latrans,Coyote,6/9/2006,5/31/2013,Tracks,0,23,23,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,1,Cagney Grasslands,Ramona Grassland,33.03292,116.93387
Urocyon cinereoargenteus,Gray Fox,6/9/2006,5/31/2013,Scat,3,0,3,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,1,Cagney Grasslands,Ramona Grassland,33.03292,116.93387
Procyon lotor,Raccoon,6/9/2006,5/31/2013,Scat,0,1,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,1,Cagney Grasslands,Ramona Grassland,33.03292,116.93387
Lepus californicus,Black Tailed Jackrabbit,6/9/2006,5/31/2013,Tracks,0,1,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,2,Cagney Grasslands,Ramona Grassland,33.030975,116.930505
Lynx rufus,Bobcat,6/9/2006,5/31/2013,Scat,2,3,5,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,2,Cagney Grasslands,Ramona Grassland,33.030975,116.930505
Lynx rufus,Bobcat,6/9/2006,5/31/2013,Tracks,0,1,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,2,Cagney Grasslands,Ramona Grassland,33.030975,116.930505
Canis latrans,Coyote,6/9/2006,5/31/2013,Tracks,0,21,21,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,2,Cagney Grasslands,Ramona Grassland,33.030975,116.930505
Urocyon cinereoargenteus,Gray Fox,6/9/2006,5/31/2013,Tracks,0,1,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,2,Cagney Grasslands,Ramona Grassland,33.030975,116.930505
Lynx rufus,Bobcat,6/9/2006,5/31/2013,Scat,0,1,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,3,Cagney Grasslands,Ramona Grassland,33.02958,116.92841
Lynx rufus,Bobcat,6/9/2006,5/31/2013,Tracks,0,1,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,3,Cagney Grasslands,Ramona Grassland,33.02958,116.92841
Canis latrans,Coyote,6/9/2006,5/31/2013,Scat,8,2,10,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,3,Cagney Grasslands,Ramona Grassland,33.02958,116.92841
Canis latrans,Coyote,6/9/2006,5/31/2013,Tracks,0,14,14,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,3,Cagney Grasslands,Ramona Grassland,33.02958,116.92841
Urocyon cinereoargenteus,Gray Fox,6/9/2006,5/31/2013,Scat,0,1,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,3,Cagney Grasslands,Ramona Grassland,33.02958,116.92841
Didelphis virginiana,Opossum,6/9/2006,5/31/2013,Tracks,0,1,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,3,Cagney Grasslands,Ramona Grassland,33.02958,116.92841
Lynx rufus,Bobcat,6/9/2006,5/31/2013,Scat,1,3,4,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,4,Cagney Grasslands,Ramona Grassland,33.0292,116.926485
Canis latrans,Coyote,6/9/2006,5/31/2013,Scat,0,3,3,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,4,Cagney Grasslands,Ramona Grassland,33.0292,116.926485
Canis latrans,Coyote,6/9/2006,5/31/2013,Sighting,0,1,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,4,Cagney Grasslands,Ramona Grassland,33.0292,116.926485
Canis latrans,Coyote,6/9/2006,5/31/2013,Tracks,0,5,5,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,4,Cagney Grasslands,Ramona Grassland,33.0292,116.926485
Odocoileus hemionus,Mule Deer,6/9/2006,5/31/2013,Tracks,0,3,3,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,4,Cagney Grasslands,Ramona Grassland,33.0292,116.926485
Lynx rufus,Bobcat,6/9/2006,5/31/2013,Scat,2,2,4,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,5,Cagney Grasslands,Ramona Grassland,33.029275,116.924325
Canis latrans,Coyote,6/9/2006,5/31/2013,Evidence of Predation,0,1,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,5,Cagney Grasslands,Ramona Grassland,33.029275,116.924325
Canis latrans,Coyote,6/9/2006,5/31/2013,Scat,6,5,11,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,5,Cagney Grasslands,Ramona Grassland,33.029275,116.924325
Canis latrans,Coyote,6/9/2006,5/31/2013,Tracks,0,2,2,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,5,Cagney Grasslands,Ramona Grassland,33.029275,116.924325
Urocyon cinereoargenteus,Gray Fox,6/9/2006,5/31/2013,Tracks,0,1,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",58,5,Cagney Grasslands,Ramona Grassland,33.029275,116.924325
Lynx rufus,Bobcat,11/1/2006,5/31/2013,Scat,3,1,4,Riparian and Bottomland Habitat,59,1,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.152675,116.476685
Lynx rufus,Bobcat,11/1/2006,5/31/2013,Tracks,0,2,2,Riparian and Bottomland Habitat,59,1,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.152675,116.476685
Canis latrans,Coyote,11/1/2006,5/31/2013,Tracks,0,4,4,Riparian and Bottomland Habitat,59,1,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.152675,116.476685
Urocyon cinereoargenteus,Gray Fox,11/1/2006,5/31/2013,Scat,4,4,8,Riparian and Bottomland Habitat,59,1,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.152675,116.476685
Urocyon cinereoargenteus,Gray Fox,11/1/2006,5/31/2013,Tracks,0,6,6,Riparian and Bottomland Habitat,59,1,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.152675,116.476685
Odocoileus hemionus,Mule Deer,11/1/2006,5/31/2013,Tracks,0,3,3,Riparian and Bottomland Habitat,59,1,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.152675,116.476685
Lepus californicus,Black Tailed Jackrabbit,11/1/2006,5/31/2013,Tracks,0,1,1,Woodland,59,2,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.15382,116.47858
Lynx rufus,Bobcat,11/1/2006,5/31/2013,Scat,5,2,7,Woodland,59,2,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.15382,116.47858
Canis latrans,Coyote,11/1/2006,5/31/2013,Scat,0,1,1,Woodland,59,2,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.15382,116.47858
Urocyon cinereoargenteus,Gray Fox,11/1/2006,5/31/2013,Scat,0,5,5,Woodland,59,2,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.15382,116.47858
Urocyon cinereoargenteus,Gray Fox,11/1/2006,5/31/2013,Tracks,0,3,3,Woodland,59,2,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.15382,116.47858
Odocoileus hemionus,Mule Deer,11/1/2006,5/31/2013,Tracks,0,4,4,Woodland,59,2,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.15382,116.47858
Lepus californicus,Black Tailed Jackrabbit,11/1/2006,5/31/2013,Scat,0,1,1,Scrub and Chaparral,59,3,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.154635,116.480555
Lepus californicus,Black Tailed Jackrabbit,11/1/2006,5/31/2013,Tracks,0,1,1,Scrub and Chaparral,59,3,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.154635,116.480555
Canis latrans,Coyote,11/1/2006,5/31/2013,Scat,0,1,1,Scrub and Chaparral,59,3,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.154635,116.480555
Canis latrans,Coyote,11/1/2006,5/31/2013,Tracks,0,1,1,Scrub and Chaparral,59,3,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.154635,116.480555
Urocyon cinereoargenteus,Gray Fox,11/1/2006,5/31/2013,Scat,0,4,4,Scrub and Chaparral,59,3,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.154635,116.480555
Urocyon cinereoargenteus,Gray Fox,11/1/2006,5/31/2013,Tracks,0,1,1,Scrub and Chaparral,59,3,Anza-Borrego Grapevine Canyon,Grapevine Canyon,33.154635,116.480555
